,index,country,points,price,variety
10887,17362,US,84,23.0,Cabernet Sauvignon
10888,17363,US,84,8.0,Sparkling Blend
10889,17366,US,84,20.0,Pinot Noir
10890,17367,US,84,30.0,Sparkling Blend
10891,17368,Argentina,84,20.0,Malbec
10892,17369,US,84,9.0,Syrah
10893,17370,US,87,22.0,Chardonnay
10894,17371,US,87,18.0,Chardonnay
10895,17372,Italy,87,18.0,Rosé
10896,17373,France,87,18.0,Rosé
10897,17377,Austria,87,19.0,Riesling
10898,17378,US,87,28.0,Merlot
10899,17379,US,87,18.0,Chardonnay
10900,17382,Spain,87,12.0,Rosé
10901,17383,US,87,45.0,Bordeaux-style Red Blend
10902,17384,Austria,87,20.0,Pinot Noir
10903,17385,Australia,87,24.0,Pinot Noir
10904,17386,US,87,30.0,Pinot Noir
10905,17390,US,87,15.0,Chardonnay
10906,17391,US,87,50.0,Cabernet Sauvignon
10907,17392,France,87,25.0,Syrah
10908,17393,Spain,87,11.0,Red Blend
10909,17394,US,87,40.0,Pinot Noir
10910,17396,US,87,16.0,Chardonnay
10911,17401,US,88,28.0,Pinot Noir
10912,17402,US,88,18.0,Red Blend
10913,17404,US,88,20.0,Tempranillo
10914,17410,France,88,25.0,Syrah
10915,17414,US,88,40.0,Syrah
10916,17416,Argentina,88,100.0,Malbec
10917,17420,US,88,48.0,Pinot Noir
10918,17421,US,88,18.0,Pinot Noir
10919,17422,Argentina,88,19.0,Malbec
10920,17423,Italy,88,21.0,White Blend
10921,17424,Italy,88,20.0,Sangiovese
10922,17426,US,88,50.0,Pinot Noir
10923,17430,Italy,85,9.0,Red Blend
10924,17431,US,85,20.0,Pinot Noir
10925,17433,US,85,28.0,Merlot
10926,17434,US,85,18.0,Syrah
10927,17435,US,85,25.0,Syrah
10928,17437,Austria,85,18.0,White Blend
10929,17439,Argentina,85,49.0,Malbec
10930,17440,Spain,85,9.0,Tempranillo
10931,17442,US,85,32.0,Zinfandel
10932,17444,US,85,27.0,Cabernet Sauvignon
10933,17445,Argentina,85,9.0,Chardonnay
10934,17446,Argentina,85,20.0,Malbec
10935,17447,US,85,15.0,Sangiovese
10936,17449,Australia,85,16.0,Chardonnay
10937,17450,US,85,8.0,Zinfandel
10938,17451,US,85,8.0,Sauvignon Blanc
10939,17453,Argentina,85,10.0,Cabernet Sauvignon
10940,17455,Australia,85,10.0,Riesling
10941,17456,Argentina,85,16.0,Chardonnay
10942,17458,Australia,85,12.0,Sauvignon Blanc
10943,17459,US,85,8.0,Cabernet Sauvignon
10944,17460,US,91,30.0,Cabernet Sauvignon
10945,17463,US,91,38.0,Red Blend
10946,17464,Italy,91,30.0,Sangiovese
10947,17465,US,91,23.0,Cabernet Sauvignon
10948,17466,US,91,30.0,Merlot
10949,17470,US,90,32.0,Cabernet Sauvignon
10950,17471,US,90,25.0,Cabernet Sauvignon
10951,17472,Italy,90,30.0,Sangiovese
10952,17473,US,90,80.0,Cabernet Sauvignon
10953,17476,Italy,90,16.0,Sangiovese
10954,17477,US,90,11.0,Chardonnay
10955,17478,US,90,15.0,Syrah
10956,17479,US,90,19.0,Chardonnay
10957,17480,US,90,30.0,Syrah
10958,17481,Italy,90,25.0,Sangiovese
10959,17482,Italy,90,30.0,Sangiovese
10960,17483,Italy,90,22.0,Sangiovese
10961,17484,Austria,90,51.0,Riesling
10962,17487,Italy,90,38.0,Sangiovese
10963,17488,US,90,35.0,Bordeaux-style Red Blend
10964,17489,US,90,30.0,Chardonnay
10965,17491,US,84,25.0,Cabernet Sauvignon
10966,17493,US,83,9.0,Merlot
10967,17494,US,83,30.0,Chardonnay
10968,17495,US,83,10.0,Sparkling Blend
10969,17499,US,83,28.0,Merlot
10970,17500,US,83,30.0,Syrah
10971,17501,Argentina,83,11.0,Malbec
10972,17503,US,83,30.0,Zinfandel
10973,17505,Chile,83,12.0,Chardonnay
10974,17509,US,83,17.0,Merlot
10975,17510,Argentina,83,14.0,Malbec
10976,17512,New Zealand,83,15.0,Sauvignon Blanc
10977,17513,US,83,20.0,Chardonnay
10978,17517,Argentina,83,15.0,Malbec
10979,17518,US,83,14.0,Red Blend
10980,17519,US,83,8.0,Sparkling Blend
10981,17521,US,87,25.0,Cabernet Sauvignon
10982,17524,US,87,36.0,Chardonnay
10983,17525,US,87,18.0,Chardonnay
10984,17526,US,87,13.0,Merlot
10985,17528,France,87,14.0,Rosé
10986,17529,US,87,38.0,Chardonnay
10987,17530,Australia,87,47.0,Pinot Noir
10988,17531,US,87,54.0,Syrah
10989,17532,US,87,75.0,Cabernet Sauvignon
10990,17535,US,87,24.0,Cabernet Sauvignon
10991,17536,US,87,25.0,Syrah
10992,17538,US,87,20.0,Bordeaux-style Red Blend
10993,17540,US,87,42.0,Chardonnay
10994,17541,Spain,87,9.0,Rosé
10995,17542,Spain,87,40.0,Cabernet Sauvignon
10996,17543,US,87,30.0,Zinfandel
10997,17548,US,87,35.0,Red Blend
10998,17549,US,87,40.0,Merlot
10999,17550,US,88,19.0,Syrah
11000,17551,US,88,35.0,Pinot Noir
11001,17557,France,88,25.0,Syrah
11002,17560,US,88,60.0,Chardonnay
11003,17562,US,88,34.0,Syrah
11004,17563,US,88,22.0,Sangiovese
11005,17575,Italy,88,21.0,Merlot
11006,17577,France,88,13.0,White Blend
11007,17580,France,85,29.0,Chardonnay
11008,17581,Italy,85,13.0,Red Blend
11009,17583,US,85,15.0,Sauvignon Blanc
11010,17584,Australia,85,10.0,Chardonnay
11011,17586,US,85,15.0,Merlot
11012,17588,US,85,48.0,Pinot Noir
11013,17589,Italy,85,10.0,Red Blend
11014,17590,Argentina,85,9.0,Cabernet Sauvignon
11015,17592,US,85,35.0,Pinot Noir
11016,17593,Australia,85,12.0,Shiraz
11017,17594,Australia,85,25.0,Riesling
11018,17595,US,85,19.0,Syrah
11019,17596,US,84,18.0,Sauvignon Blanc
11020,17599,Austria,84,17.0,Riesling
11021,17601,Italy,84,13.0,Red Blend
11022,17603,US,84,14.0,Zinfandel
11023,17604,US,84,9.0,Zinfandel
11024,17608,Spain,84,16.0,Tempranillo
11025,17609,Argentina,84,10.0,Chardonnay
11026,17611,US,90,18.0,Merlot
11027,17612,US,90,28.0,Zinfandel
11028,17613,Italy,90,35.0,Sangiovese
11029,17614,US,90,46.0,Pinot Noir
11030,17615,US,90,30.0,Cabernet Sauvignon
11031,17616,Italy,90,22.0,Sangiovese
11032,17617,Italy,90,10.0,Sangiovese
11033,17621,Italy,90,32.0,Sangiovese
11034,17622,US,90,11.0,Sauvignon Blanc
11035,17624,US,90,21.0,Chardonnay
11036,17625,US,90,46.0,Cabernet Sauvignon
11037,17626,US,90,11.0,Chardonnay
11038,17628,US,90,35.0,Cabernet Sauvignon
11039,17629,Italy,90,10.0,Sangiovese
11040,17632,Italy,90,29.0,Sangiovese
11041,17633,Italy,90,31.0,Sangiovese
11042,17634,US,90,27.0,Zinfandel
11043,17635,US,90,40.0,Chardonnay
11044,17636,Italy,90,26.0,Sangiovese
11045,17639,Italy,89,8.0,Sangiovese
11046,17641,Australia,83,11.0,Sparkling Blend
11047,17642,US,83,13.0,Chardonnay
11048,17646,US,83,14.0,Chardonnay
11049,17647,US,83,26.0,Zinfandel
11050,17648,US,83,23.0,Syrah
11051,17649,US,83,18.0,Pinot Noir
11052,17652,US,82,30.0,Zinfandel
11053,17653,US,82,35.0,Red Blend
11054,17656,US,82,23.0,Chardonnay
11055,17657,US,82,30.0,Bordeaux-style Red Blend
11056,17658,US,82,29.0,Sangiovese
11057,17659,US,82,10.0,Sparkling Blend
11058,17661,US,82,16.0,Sauvignon Blanc
11059,17662,Argentina,82,12.0,Malbec
11060,17663,US,82,18.0,Sauvignon Blanc
11061,17664,Argentina,82,11.0,Cabernet Sauvignon
11062,17665,US,82,28.0,Cabernet Sauvignon
11063,17667,Argentina,82,10.0,Sparkling Blend
11064,17668,Argentina,82,11.0,Malbec
11065,17670,US,87,28.0,Tempranillo
11066,17675,France,87,20.0,Rosé
11067,17681,France,87,14.0,Rosé
11068,17682,Italy,87,40.0,Red Blend
11069,17683,US,87,40.0,Syrah
11070,17684,US,87,60.0,Pinot Noir
11071,17688,US,87,28.0,Cabernet Sauvignon
11072,17689,US,87,13.0,Chardonnay
11073,17691,US,87,12.0,Chardonnay
11074,17694,US,87,33.0,Syrah
11075,17695,US,87,25.0,Chardonnay
11076,17697,US,87,42.0,Red Blend
11077,17699,Italy,87,12.0,White Blend
11078,17700,US,88,22.0,Pinot Noir
11079,17703,US,88,40.0,Cabernet Sauvignon
11080,17709,US,88,36.0,Sangiovese
11081,17710,Argentina,88,12.0,Malbec
11082,17712,US,88,45.0,Pinot Noir
11083,17713,Italy,88,30.0,Red Blend
11084,17714,Argentina,88,60.0,Red Blend
11085,17718,US,88,20.0,Syrah
11086,17720,US,88,28.0,Zinfandel
11087,17721,France,88,15.0,Red Blend
11088,17722,France,88,15.0,Chardonnay
11089,17723,US,88,20.0,Pinot Noir
11090,17724,Argentina,88,32.0,Malbec
11091,17725,US,88,20.0,Pinot Noir
11092,17726,US,88,30.0,Pinot Noir
11093,17727,France,88,15.0,Bordeaux-style Red Blend
11094,17730,US,84,50.0,Zinfandel
11095,17731,France,84,20.0,Chardonnay
11096,17732,US,84,30.0,Syrah
11097,17737,US,84,9.0,Merlot
11098,17739,US,84,35.0,Pinot Noir
11099,17741,US,84,36.0,Syrah
11100,17743,Argentina,84,11.0,Sauvignon Blanc
11101,17744,Spain,84,15.0,Tempranillo
11102,17746,US,84,23.0,Zinfandel
11103,17747,US,84,40.0,Merlot
11104,17749,Argentina,84,18.0,Chardonnay
11105,17750,US,84,24.0,Bordeaux-style Red Blend
11106,17751,US,84,18.0,Zinfandel
11107,17753,US,84,16.0,Sangiovese
11108,17756,US,84,20.0,Syrah
11109,17757,Australia,84,7.0,Chardonnay
11110,17761,US,87,15.0,Chardonnay
11111,17762,US,87,35.0,Merlot
11112,17764,US,87,35.0,Red Blend
11113,17765,US,87,15.0,Chardonnay
11114,17766,Spain,87,15.0,White Blend
11115,17768,US,87,35.0,Sauvignon Blanc
11116,17770,US,87,18.0,Chardonnay
11117,17771,US,87,28.0,Syrah
11118,17773,Spain,87,10.0,Tempranillo
11119,17775,US,87,28.0,Malbec
11120,17777,Australia,87,35.0,Pinot Noir
11121,17778,US,87,65.0,Pinot Noir
11122,17780,US,87,18.0,Chardonnay
11123,17784,France,87,20.0,Rosé
11124,17794,US,88,30.0,Pinot Noir
11125,17795,Italy,88,21.0,Cabernet Sauvignon
11126,17797,Argentina,88,20.0,Malbec
11127,17800,US,88,40.0,Pinot Noir
11128,17801,US,88,35.0,Pinot Noir
11129,17802,US,88,54.0,Syrah
11130,17803,US,88,32.0,Pinot Noir
11131,17804,US,88,19.0,Syrah
11132,17805,US,88,29.0,Merlot
11133,17808,US,88,18.0,Chardonnay
11134,17810,US,88,38.0,Pinot Noir
11135,17814,US,88,22.0,Chardonnay
11136,17815,France,88,17.0,White Blend
11137,17816,US,88,17.0,Zinfandel
11138,17820,Spain,84,12.0,Merlot
11139,17821,US,84,36.0,Chardonnay
11140,17823,Austria,84,20.0,Riesling
11141,17824,Argentina,84,10.0,Chardonnay
11142,17825,Spain,84,10.0,Tempranillo
11143,17826,Australia,84,8.0,Chardonnay
11144,17828,US,84,40.0,Syrah
11145,17830,Argentina,84,10.0,Cabernet Sauvignon
11146,17831,Chile,84,8.0,Merlot
11147,17833,US,84,50.0,Cabernet Sauvignon
11148,17834,Argentina,84,13.0,Syrah
11149,17837,US,84,15.0,Zinfandel
11150,17838,US,84,60.0,Pinot Noir
11151,17839,US,83,85.0,Malbec
11152,17840,Argentina,83,16.0,Chardonnay
11153,17843,Argentina,83,15.0,Syrah
11154,17844,Argentina,83,9.0,Malbec
11155,17845,Argentina,83,15.0,Cabernet Sauvignon
11156,17846,Argentina,83,15.0,Malbec
11157,17847,Argentina,83,18.0,Cabernet Sauvignon
11158,17848,Australia,83,10.0,Chardonnay
11159,17849,Spain,83,6.0,Red Blend
11160,17854,Spain,87,18.0,Tempranillo
11161,17858,US,87,28.0,Chardonnay
11162,17860,Austria,87,23.0,Sauvignon Blanc
11163,17862,Australia,87,20.0,Pinot Noir
11164,17863,US,87,30.0,Bordeaux-style Red Blend
11165,17865,Spain,86,18.0,Merlot
11166,17866,US,86,24.0,Pinot Noir
11167,17867,Austria,86,17.0,Rosé
11168,17868,Australia,86,20.0,Pinot Noir
11169,17869,France,86,15.0,Rosé
11170,17870,US,86,22.0,Cabernet Sauvignon
11171,17872,US,86,35.0,Chardonnay
11172,17876,US,86,24.0,Chardonnay
11173,17878,US,86,35.0,Zinfandel
11174,17879,US,86,66.0,Pinot Noir
11175,17881,US,88,20.0,Cabernet Sauvignon
11176,17882,US,88,47.0,Pinot Noir
11177,17883,Argentina,88,15.0,Malbec
11178,17888,Argentina,88,12.0,Malbec
11179,17889,Italy,88,13.0,White Blend
11180,17892,France,88,19.0,Malbec
11181,17898,US,88,25.0,Red Blend
11182,17899,France,88,15.0,Red Blend
11183,17900,Italy,88,16.0,White Blend
11184,17901,US,88,18.0,Cabernet Sauvignon
11185,17903,US,88,40.0,Pinot Noir
11186,17904,US,88,20.0,Chardonnay
11187,17905,Argentina,88,12.0,Syrah
11188,17906,Austria,88,52.0,Merlot
11189,17907,US,88,38.0,Pinot Noir
11190,17910,US,83,45.0,Pinot Noir
11191,17911,Argentina,83,8.0,Malbec
11192,17915,US,83,17.0,Syrah
11193,17916,Argentina,83,9.0,Malbec
11194,17918,US,83,15.0,Nebbiolo
11195,17919,US,83,22.0,Chardonnay
11196,17920,Argentina,83,6.0,Chardonnay
11197,17922,Spain,83,87.0,Red Blend
11198,17923,US,83,9.0,Red Blend
11199,17925,Argentina,83,16.0,Cabernet Sauvignon
11200,17926,Argentina,83,9.0,Cabernet Sauvignon
11201,17927,Australia,83,9.0,Chardonnay
11202,17928,Argentina,83,6.0,Malbec
11203,17929,Spain,83,13.0,Sparkling Blend
11204,17930,Argentina,83,9.0,Malbec
11205,17932,France,83,11.0,Red Blend
11206,17935,US,83,30.0,Pinot Noir
11207,17936,US,83,16.0,Red Blend
11208,17937,Argentina,83,14.0,Sauvignon Blanc
11209,17938,US,82,19.0,Zinfandel
11210,17941,Spain,86,10.0,Rosé
11211,17944,US,86,25.0,Syrah
11212,17945,US,86,29.0,Pinot Noir
11213,17946,Spain,86,20.0,Red Blend
11214,17947,US,86,20.0,Sangiovese
11215,17951,France,86,18.0,Rosé
11216,17955,Spain,86,15.0,White Blend
11217,17958,US,86,60.0,Pinot Noir
11218,17959,US,86,15.0,Chardonnay
11219,17961,Australia,86,20.0,Pinot Noir
11220,17968,US,86,18.0,Zinfandel
11221,17971,Italy,87,9.0,Syrah
11222,17974,Argentina,87,20.0,Malbec
11223,17976,US,87,20.0,Red Blend
11224,17977,France,87,11.0,White Blend
11225,17979,US,87,60.0,Pinot Noir
11226,17981,Argentina,87,16.0,Malbec
11227,17982,Italy,87,20.0,Merlot
11228,17984,US,87,36.0,Syrah
11229,17985,US,87,12.0,Cabernet Sauvignon
11230,17986,Italy,87,14.0,Merlot
11231,17998,US,87,40.0,Pinot Noir
11232,18000,Spain,82,40.0,Red Blend
11233,18002,Argentina,82,9.0,Cabernet Sauvignon
11234,18004,Argentina,82,22.0,Syrah
11235,18011,US,82,25.0,Cabernet Sauvignon
11236,18012,Argentina,82,6.0,Cabernet Sauvignon
11237,18014,Argentina,82,18.0,Chardonnay
11238,18015,US,82,9.0,Syrah
11239,18016,Argentina,82,11.0,Chardonnay
11240,18017,Spain,82,8.0,Tempranillo
11241,18019,Spain,82,10.0,Tempranillo
11242,18020,Spain,82,10.0,Red Blend
11243,18021,Spain,81,13.0,Tempranillo
11244,18025,Argentina,81,15.0,Syrah
11245,18028,Spain,81,27.0,Sauvignon Blanc
11246,18029,Argentina,81,6.0,Chardonnay
11247,18031,US,86,18.0,Zinfandel
11248,18033,France,86,18.0,Rosé
11249,18038,US,86,40.0,Pinot Noir
11250,18039,US,86,29.0,Chardonnay
11251,18042,US,86,25.0,Syrah
11252,18043,US,86,17.0,Zinfandel
11253,18044,US,86,24.0,Merlot
11254,18045,US,86,18.0,Chardonnay
11255,18053,Spain,86,15.0,White Blend
11256,18055,US,86,16.0,Sangiovese
11257,18056,Spain,86,8.0,Tempranillo
11258,18058,US,86,20.0,Zinfandel
11259,18060,Argentina,87,9.0,Chardonnay
11260,18061,US,87,18.0,Sauvignon Blanc
11261,18064,Argentina,87,45.0,Malbec
11262,18068,US,87,55.0,Chardonnay
11263,18069,US,87,36.0,Zinfandel
11264,18070,Argentina,87,30.0,Malbec
11265,18072,US,87,50.0,Pinot Noir
11266,18073,US,87,11.0,Chardonnay
11267,18075,US,87,25.0,Pinot Noir
11268,18077,Italy,87,12.0,Red Blend
11269,18082,US,87,47.0,Pinot Noir
11270,18083,Italy,87,9.0,Cabernet Sauvignon
11271,18084,Italy,87,9.0,Merlot
11272,18090,France,86,13.0,Rosé
11273,18095,US,86,20.0,Cabernet Sauvignon
11274,18097,US,86,25.0,Syrah
11275,18099,US,86,42.0,Chardonnay
11276,18100,US,86,22.0,Chardonnay
11277,18103,US,86,30.0,Chardonnay
11278,18104,US,86,22.0,Merlot
11279,18105,US,86,13.0,Chardonnay
11280,18108,US,86,30.0,Chardonnay
11281,18111,US,86,50.0,Cabernet Sauvignon
11282,18112,Italy,86,19.0,Rosé
11283,18116,France,86,15.0,Rosé
11284,18118,Spain,86,12.0,Rosé
11285,18119,US,86,34.0,Merlot
11286,18120,Italy,87,14.0,White Blend
11287,18121,US,87,30.0,Pinot Noir
11288,18122,US,87,70.0,Syrah
11289,18126,Italy,87,13.0,Red Blend
11290,18128,Italy,87,22.0,Shiraz
11291,18131,US,87,13.0,Pinot Noir
11292,18133,US,87,20.0,Chardonnay
11293,18139,Italy,87,14.0,Red Blend
11294,18140,Italy,87,13.0,Red Blend
11295,18141,Argentina,87,9.0,Malbec
11296,18142,Argentina,87,15.0,Malbec
11297,18143,Argentina,87,40.0,Red Blend
11298,18144,Italy,87,16.0,Syrah
11299,18147,US,87,40.0,Pinot Noir
11300,18148,US,87,14.0,Syrah
11301,18150,Spain,86,15.0,Sparkling Blend
11302,18152,US,86,22.0,Zinfandel
11303,18154,Australia,86,65.0,Cabernet Sauvignon
11304,18156,US,86,15.0,Chardonnay
11305,18157,Spain,86,18.0,Red Blend
11306,18158,US,86,13.0,Chardonnay
11307,18159,France,86,11.0,Rosé
11308,18160,US,86,37.0,Red Blend
11309,18162,US,86,22.0,Chardonnay
11310,18163,Spain,86,27.0,Red Blend
11311,18164,US,86,20.0,Pinot Noir
11312,18165,US,86,50.0,Cabernet Sauvignon
11313,18167,Spain,86,24.0,Red Blend
11314,18168,US,86,20.0,Red Blend
11315,18169,US,85,25.0,Cabernet Sauvignon
11316,18172,US,85,22.0,Merlot
11317,18173,US,85,45.0,Chardonnay
11318,18175,France,85,13.0,Rosé
11319,18177,Spain,85,27.0,Tempranillo
11320,18179,US,85,15.0,Chardonnay
11321,18180,US,87,15.0,Sauvignon Blanc
11322,18182,US,87,17.0,Merlot
11323,18184,US,87,14.0,Cabernet Sauvignon
11324,18185,US,87,24.0,Red Blend
11325,18186,US,87,25.0,Pinot Noir
11326,18187,US,87,70.0,Cabernet Sauvignon
11327,18193,Italy,87,15.0,Red Blend
11328,18194,US,87,20.0,Cabernet Sauvignon
11329,18197,US,87,22.0,Sparkling Blend
11330,18198,Italy,87,15.0,White Blend
11331,18201,US,87,22.0,Chardonnay
11332,18203,US,87,50.0,Pinot Noir
11333,18206,US,87,40.0,Pinot Noir
11334,18208,US,87,45.0,Pinot Noir
11335,18209,US,87,36.0,Zinfandel
11336,18210,US,85,15.0,Chardonnay
11337,18211,US,85,18.0,Red Blend
11338,18212,US,85,15.0,Riesling
11339,18213,Spain,85,15.0,Sparkling Blend
11340,18214,US,85,10.0,Merlot
11341,18215,US,85,22.0,Chardonnay
11342,18216,France,85,13.0,Rosé
11343,18217,US,85,20.0,Chardonnay
11344,18218,France,85,20.0,Rosé
11345,18222,Spain,85,22.0,Red Blend
11346,18224,Spain,85,19.0,White Blend
11347,18226,US,85,15.0,Bordeaux-style Red Blend
11348,18231,US,85,18.0,Sauvignon Blanc
11349,18232,US,85,30.0,Bordeaux-style Red Blend
11350,18234,Spain,85,12.0,Red Blend
11351,18236,US,85,36.0,Chardonnay
11352,18239,US,85,23.0,Merlot
11353,18241,Argentina,87,25.0,Malbec
11354,18243,US,87,19.0,Pinot Noir
11355,18244,US,87,20.0,Cabernet Sauvignon
11356,18247,Argentina,87,11.0,Malbec
11357,18248,Argentina,87,10.0,Chardonnay
11358,18249,Argentina,87,11.0,Malbec
11359,18250,Italy,87,15.0,Red Blend
11360,18252,US,87,32.0,Syrah
11361,18254,US,87,11.0,Pinot Noir
11362,18255,US,87,40.0,Zinfandel
11363,18262,France,87,12.0,Malbec
11364,18264,Italy,87,9.0,Merlot
11365,18265,Italy,87,17.0,Merlot
11366,18266,Italy,87,13.0,White Blend
11367,18267,US,87,48.0,Pinot Noir
11368,18269,Argentina,87,20.0,Chardonnay
11369,18270,US,87,12.0,White Blend
11370,18271,US,87,20.0,Pinot Noir
11371,18274,US,87,35.0,Chardonnay
11372,18275,US,87,33.0,Cabernet Sauvignon
11373,18276,US,87,16.0,Zinfandel
11374,18278,US,87,48.0,Syrah
11375,18279,Italy,87,14.0,White Blend
11376,18280,US,87,20.0,Pinot Noir
11377,18282,Argentina,87,12.0,Cabernet Sauvignon
11378,18283,US,87,25.0,Chardonnay
11379,18284,US,87,15.0,Riesling
11380,18285,US,87,18.0,Riesling
11381,18286,US,87,36.0,Pinot Noir
11382,18287,US,87,18.0,Sauvignon Blanc
11383,18289,US,87,12.0,Chardonnay
11384,18290,US,87,25.0,Pinot Noir
11385,18291,France,87,12.0,Red Blend
11386,18293,US,87,27.0,Syrah
11387,18294,US,87,52.0,Syrah
11388,18296,US,87,22.0,Chardonnay
11389,18297,US,87,18.0,Syrah
11390,18299,Italy,87,18.0,White Blend
11391,18302,US,85,15.0,Chardonnay
11392,18303,US,85,11.0,Chardonnay
11393,18304,US,85,15.0,Merlot
11394,18305,US,85,15.0,Chardonnay
11395,18306,Spain,85,12.0,Rosé
11396,18307,US,85,12.0,Chardonnay
11397,18308,US,85,16.0,Chardonnay
11398,18309,US,85,21.0,Chardonnay
11399,18310,France,85,13.0,Rosé
11400,18311,Austria,85,13.0,Rosé
11401,18312,Italy,85,9.0,Pinot Noir
11402,18313,Italy,85,12.0,White Blend
11403,18314,US,85,21.0,Pinot Noir
11404,18316,US,85,22.0,Merlot
11405,18319,Italy,85,10.0,Cabernet Sauvignon
11406,18320,France,85,17.0,Rosé
11407,18321,US,85,55.0,Pinot Noir
11408,18322,US,85,27.0,Chardonnay
11409,18325,Austria,85,10.0,Rosé
11410,18326,US,85,16.0,Chardonnay
11411,18328,US,85,28.0,Chardonnay
11412,18329,US,85,16.0,Rosé
11413,18331,US,87,50.0,Pinot Noir
11414,18332,US,87,50.0,Pinot Noir
11415,18339,Italy,87,10.0,Syrah
11416,18341,France,87,20.0,Malbec
11417,18343,France,87,13.0,Malbec
11418,18344,US,87,15.0,Pinot Noir
11419,18346,Argentina,87,20.0,Cabernet Sauvignon
11420,18348,US,87,22.0,Sauvignon Blanc
11421,18350,Argentina,87,14.0,Malbec
11422,18354,US,87,19.0,Cabernet Sauvignon
11423,18355,US,87,25.0,Cabernet Sauvignon
11424,18356,US,87,39.0,Chardonnay
11425,18357,US,87,19.0,Zinfandel
11426,18359,Argentina,87,45.0,Red Blend
11427,18360,US,85,14.0,Chardonnay
11428,18362,France,85,17.0,Rosé
11429,18367,US,85,38.0,Pinot Noir
11430,18368,Spain,85,10.0,Tempranillo
11431,18370,Spain,85,10.0,Rosé
11432,18371,US,85,50.0,Red Blend
11433,18373,US,85,21.0,Pinot Noir
11434,18375,US,85,17.0,Merlot
11435,18376,US,85,17.0,Sangiovese
11436,18378,US,84,34.0,Cabernet Sauvignon
11437,18379,US,84,32.0,Zinfandel
11438,18381,France,84,15.0,Rosé
11439,18384,US,84,24.0,Chardonnay
11440,18385,Spain,84,18.0,Red Blend
11441,18386,US,84,17.0,Chardonnay
11442,18387,US,84,13.0,Chardonnay
11443,18388,Australia,84,13.0,Pinot Noir
11444,18389,Australia,84,16.0,Pinot Noir
11445,18390,US,84,16.0,Rosé
11446,18394,US,84,26.0,Cabernet Sauvignon
11447,18395,US,84,46.0,Syrah
11448,18397,US,84,25.0,Chardonnay
11449,18399,US,84,17.0,Syrah
11450,18402,US,84,20.0,Chardonnay
11451,18404,US,84,13.0,Chardonnay
11452,18405,France,84,17.0,Rosé
11453,18408,US,84,25.0,Syrah
11454,18409,France,84,17.0,Rosé
11455,18410,France,84,14.0,Rosé
11456,18411,US,84,40.0,Chardonnay
11457,18412,US,84,12.0,Sauvignon Blanc
11458,18414,US,84,12.0,Red Blend
11459,18415,US,84,44.0,Pinot Noir
11460,18417,US,84,30.0,Cabernet Sauvignon
11461,18418,US,84,18.0,Rosé
11462,18423,US,86,16.0,Pinot Noir
11463,18426,Italy,86,15.0,White Blend
11464,18427,US,86,18.0,Pinot Noir
11465,18437,Italy,86,13.0,White Blend
11466,18438,Argentina,86,16.0,Malbec
11467,18439,Italy,86,14.0,Red Blend
11468,18443,Italy,86,15.0,White Blend
11469,18446,US,86,22.0,Cabernet Sauvignon
11470,18449,US,86,15.0,Zinfandel
11471,18450,US,84,30.0,Red Blend
11472,18452,Spain,84,17.0,Tempranillo
11473,18453,US,84,20.0,Merlot
